text1,text2,text3,text4,class
http,www,bird,dog,6
http,intranet,croydon,ac,8
http,liarcheatadulterer,blogspot,com,0
red,hot,bear,htm,12
com,ip,reproductive,years,5
forthegirls,com,shirtless,men,0
sportsline,com,nhl,players,14
ancestry,com,cgi,bin,13
http,www,kingli,com,3
http,www,countrycodes,com,10
www,commerce,virginia,edu,10
gamespot,com,pc,strategy,7
www,worldofwarcraft,com,info,4
st,and,ac,uk,11
http,www,vcpa,com,8
http,www,globalchange,com,6
http,www,greenleft,org,8
http,www,anal,sex,0
esse,usra,edu,esse,11
http,www,afraidtoask,com,5
xxx,net,latina,inte,0
beehive,thisisgrimsby,co,uk,14
com,starlight,mary,index,12
com,ref,c,codi,6
http,www,geocities,com,6
http,www,amateursoutdoors,com,0
www,hunter,cuny,edu,10
www,strl,nsw,gov,10
mysterymachine,com,zemanca,index,0
aeqweb,mo,j,htm,10
http,en,wikipedia,org,11
http,www,southlandboat,com,2
http,www,geocities,com,6
nlm,nih,gov,medlineplus,5
http,www,ironq,com,12
org,wiki,jorge,garcia,1
newadvent,org,cathen,a,13
gamespot,com,ps,puzzle,4
www,gamespot,com,n,4
http,www,dmiconsulting,com,11
http,www,loopybagholder,com,12
http,www,freethebears,org,11
biz,rvpark,rvpark,htm,9
pagina,jsp,id,e,11
com,playstation,dice,proj,4
http,www,steelforce,com,12
http,www,nodanw,com,1
edu,topics,products,lia,13
www,library,yale,edu,10
angelfire,com,home,jenr,1
http,www,idatpa,com,2
www,free,group,sex,0
www,awf,org,content,7
com,oldsite,games,dr,4
sos,louisiana,gov,tabid,10
com,desimusings,index,html,1
usda,gov,java,profile,11
http,www,kledou,fr,7
gamespot,com,n,action,4
http,www,chicagobreweriana,com,9
co,linn,or,us,10
org,dynamic,fronts,home,8
gamespy,com,playstation,odin,7
http,bandsradio,com,sys,1
com,hub,ring,interactive,4
go,red,com,go,4
http,www,blackjack,strategy,4
royal,gov,uk,historyofthemonarchy,7
straight,mens,erotica,com,0
http,www,soulmaterelationships,com,13
www,if,legends,org,4
http,vl,kamiki,net,4
www,botany,hawaii,edu,11
www,eere,energy,gov,11
www,portuguese,recipes,com,6
http,xbox,ign,com,7
http,www,austin,healey,9
edu,depts,english,ms,1
www,kidshealth,org,teen,7
customer,netspace,net,au,9
com,box,sandwich,san,6
http,www,phenxint,com,3
http,www,bikingandalucia,com,14
http,acm,cs,tamu,10
www,factmonster,com,ce,7
http,www,unix,mcs,3
http,www,littleeast,com,14
www,icehouserinks,com,garner,10
www,teenage,dreams,com,0
http,www,easytrace,com,3
http,www,stageagent,com,1
http,www,cndb,com,0
craigmarlatt,com,canada,government,7
http,www,christianitytoday,com,13
http,www,uleth,ca,10
com,com,com,html,9
http,www,eqinterface,com,4
http,www,choice,com,6
www,freewebs,com,fullyawake,13
http,www,appliancepartspros,com,12
www,eldrbarry,net,rabb,7
http,www,ceecusout,com,2
www,philadelphiazoo,org,zoo,7
uhsweb,bg,tob,php,4
http,sourceforge,net,projects,3
martindalecenter,com,medical,html,11
www,hardcoregoldengirls,com,campus,0
danielduplessis,ca,index,cfm,8
http,suntory,jp,kids,7
http,www,esl,america,4
http,www,dibujosxxx,com,0
com,patriot,gamer,seatt,4
ti,com,product,software,3
www,charlesbrandt,com,filesift,3
elin,elpub,uibmag,grafikk,1
neoseeker,com,games,products,4
recipesource,com,soups,soups,6
www,transonic,com,vascularhandbook,5
http,www,planetfortress,com,4
http,ring,uvic,ca,8
oxfam,org,uk,coolplanet,6
www,telus,net,psa,9
up,com,do,previewpage,7
www,dukemednews,duke,edu,10
states,oh,oh,html,5
http,www,trafimet,com,2
nih,gov,health,newsandhealth,5
usflag,org,baldeagle,html,7
http,www,cmgsccc,com,4
sports,w,golf,mwc,14
http,vuzelha,tripod,com,0
com,athens,finno,html,11
http,www,teksolutionsinc,com,3
http,www,vmth,ucdavis,5
review,php,platform,psp,4
http,www,angelfire,com,6
http,www,juegosdecocinar,es,7
dnh,mv,net,ipusers,10
http,www,brinkster,com,9
geocities,com,northwestern,airlines,4
http,www,summerlands,com,13
http,technology,timesonline,co,3
www,uregina,ca,ses,10
www,smh,com,au,4
allrecipes,com,directory,asp,6
uiuc,edu,grilling,index,6
http,www,tightlatina,com,0
www,geocities,com,northwestbigfoot,11
com,apha,am,techprogram,5
http,www,icddrb,org,5
nih,gov,health,cataract,5
caracasnet,com,eugui,sucre,7
http,www,hostingcatalog,com,3
foxnews,com,xmlfeed,rss,8
gov,doh,cwp,viewa,5
http,www,mathematische,basteleien,7
www,cin,org,spirit,13
hemingwayhome,com,html,our,11
http,www,worldebooklibrary,com,1
geocities,com,sgrho,cornell,10
www,kidzworld,com,site,7
group,labs,techinfo,tech,7
jgsee,kmutt,ac,th,10
promote,less,com,register,3
premierbiosoft,com,qpcr,index,11
lycos,fr,fulguraupoingt,english,3
utexas,edu,depts,grg,7
http,www,shef,ac,11
perthzoo,wa,gov,au,7
http,www,gldir,com,3
http,www,tridentfabrics,com,2
gamespot,com,n,puzzle,4
news,bbc,co,uk,13
www,geocities,com,andrew,11
animaldiversity,ummz,umich,edu,11
com,article,php,sid,7
www,pnas,org,cgi,11
group,sex,com,group,0
www,messagecentral,net,wtrwebring,1
halsall,basis,anskar,html,13
ipl,org,div,potus,7
info,cfm,pg,lo,5
http,www,recipesource,com,6
enginuity,com,dwild,htm,4
tnfirst,com,recipes,pickles,6
http,netpets,com,cats,9
yumeforum,org,pagefile,cl,7
com,shop,d,hv,1
http,www,elook,org,4
opensource,training,de,buecher,3
ca,armap,welcome,kgh,10
cooks,com,rec,doc,6
xbox,ign,com,objects,7
library,net,media,gene,11
http,www,breathwork,com,5
http,www,lfrd,org,5
ireland,information,com,affiliate,3
mobot,org,plantscience,bfna,11
http,www,bankbranchonline,com,6
www,shinshu,u,ac,10
http,www,cookitsimply,com,6
lam,students,teachers,an,7
com,playstation,soul,cra,4
self,help,for,insomnia,5
tabs,accountants,co,uk,2
homepage,t,online,de,11
http,www,bhg,com,6
cs,uwyo,edu,wspears,3
org,betsy,index,html,10
ucalgary,ca,dkbrown,storclas,7
us,parks,oha,histcomm,11
http,www,site,com,3
http,www,geocities,com,9
http,web,singnet,com,6
st,and,ac,uk,11
edu,about,visit,upc,10
org,au,syfscripts,catalo,13
http,www,seavacations,com,9
group,sex,pics,group,0
transonic,com,vascularhandbook,pdf,5
com,cgi,generic,clozapine,5
cs,cmu,edu,dinnercoop,6
www,tda,gov,uk,10
http,www,maplin,co,2
http,www,geocities,com,6
http,www,geocities,com,14
www,oral,amateur,paysites,0
http,www,lifepositive,com,5
newsblues,com,support,links,8
iec,ch,iev,iev,10
fetish,for,feet,com,0
www,up,com,do,4
http,www,gamecabinet,com,4
com,youngjean,index,html,0
vatel,fr,v,ang,10
urbanext,uiuc,edu,veggies,6
net,uk,english,tomorrow,10
edu,conne,jennjim,ailanth,11
http,www,speedworlddragway,com,14
http,www,the,free,0
www,webtribe,net,i,4
k,il,us,links,10
sexy,blonde,teen,slut,0
http,ds,gamespy,com,4
www,buyerzone,com,computers,6
ign,com,objects,html,7
com,pc,sg,avernum,4
http,clare,yourguide,com,8
http,www,inpharmatica,com,11
fortunecity,com,millennium,circus,1
www,hewitt,robins,com,2
http,www,bluffton,edu,14
http,www,elcentrocollege,edu,10
webring,com,hub,ring,4
http,www,scouts,ca,9
www,toronto,bridge,com,4
http,wulf,freeyellow,com,4
cyberartsweb,org,cpace,scifi,1
exploratorium,edu,learning,studio,10
www,viking,chinchillas,com,9
http,lcweb,loc,gov,13
http,www,thaitexgroup,com,2
rxlist,com,cgi,generic,5
newadvent,org,cathen,a,13
adult,website,promotion,com,0
fiu,edu,thompsop,liberty,13
ysrnry,co,uk,articles,4
bbc,co,uk,hi,8
http,www,globalshareware,com,3
lovetoknow,com,wiki,category,6
rollingstone,com,artists,spinaltap,1
com,computer,doswin,data,7
www,geocities,com,chriscindy,6
membres,lycos,fr,kusiemski,0
http,www,corporatelooks,com,12
http,www,newsremote,com,8
com,topics,info,asp,1
index,php,option,com,8
http,www,barouke,com,12
com,tours,tours,htm,9
botany,hawaii,edu,faculty,11
http,www,schoolloan,org,10
com,avs,classy,lookin,0
edu,services,dna,array,11
cruzio,com,keeper,lactose,1
www,mayoclinic,org,transplant,5
http,www,gamepro,com,7
pediatriconcall,com,forpatients,die,5
www,applepie,co,jp,0
http,www,thegents,nl,1
http,www,massageplaces,com,0
http,www,achievableconcepts,com,12
www,gamespot,com,ps,4
www,music,com,newsitems,1
usgs,gov,resource,herps,11
org,wiki,pectinophora,goss,11
www,kayakers,nf,ca,14
http,www,netsonic,fi,14
free,porn,pics,com,0
http,www,strategicthought,com,3
site,org,games,video,4
edu,athletics,sport,cfm,14
duke,edu,web,roundtable,10
www,enchantedlearning,com,subjects,7
age,com,cgi,bin,4
fs,fed,us,database,11
www,plant,identification,co,11
national,gallery,ca,index,10
ancestry,com,cgi,bin,13
http,papers,ssrn,com,4
http,www,bups,bilkent,10
angelfire,com,games,bkbtworld,4
http,www,canfightbac,org,6
www,wurb,com,if,4
http,www,bluesmovers,com,1
annocpan,org,recent,rss,3
http,www,creativity,portal,1
http,hattiesquilts,netfirms,com,12
gameboomers,com,wtcheats,pctt,4
cdc,gov,tobacco,sgr,7
ac,uk,depts,economics,8
http,www,cnygiftworld,com,12
starchild,gsfc,nasa,gov,7
www,math,buffalo,edu,7
geocities,com,christypappert,home,6
http,www,speedzones,com,6
panthers,ohiodominican,edu,sports,14
quality,free,xxx,adult,0
http,www,lexingtonbridgeclub,com,4
bol,ucla,edu,elviss,6
http,www,scubamax,com,9
http,www,kelburnvet,co,5
www,angelfire,com,movies,0
http,www,airportlounge,com,0
http,www,jmu,edu,10
http,www,theimac,org,9
espn,go,com,nfl,14
www,x,models,co,0
http,www,apcotindia,com,2
http,www,newadvent,org,13
sophia,ac,jp,home,10
http,www,farmamondo,com,5
http,www,cal,org,11
http,www,dateastar,net,13
http,www,martinstolk,nl,8
http,www,hamiltonhealth,com,5
http,www,mc,vanderbilt,5
iomhome,nsf,pages,patie,5
http,www,skillsbarter,com,2
http,www,mtpleasps,vic,14
http,weightwatchers,diets,blogspot,6
http,www,nenews,org,8
bw,a,valga,htm,13
com,ce,people,a,7
http,www,pubshoptrainingschool,co,2
oral,sex,com,sexy,0
http,homevideo,about,com,1
com,wii,super,monkey,4
http,myweb,tiscali,co,1
webring,com,hub,ring,4
ucc,ie,milmart,christopher,13
http,www,gcus,com,5
http,www,armana,co,3
infoplease,com,ce,ent,1
com,men,entertainment,bon,1
undergrad,business,biz,htm,10
nds,gamezone,com,gamesell,7
asahi,net,or,jp,9
http,www,tcextra,com,8
poisons,stings,cfm,doc,5
www,edkirkpatrick,com,pinhole,1
http,gregresume,m,com,2
www,casinogaming,com,tutorials,4
bioweb,uwlax,edu,bio,11
http,www,hopfweisse,de,9
http,www,mg,co,14
edu,www,esis,lists,11
groups,yahoo,com,group,5
www,archaeology,org,online,11
www,freepressleader,com,au,8
www,federalobserver,com,speeches,7
http,www,ptprofessionals,com,2
http,www,opinionsource,com,8
http,www,thomasvilletimes,net,8
www,k,relax,cz,0
http,www,bowlersdiscountsales,com,12
web,org,history,wright,7
http,www,city,kamloops,5
erp,volga,com,data,6
http,www,canada,com,9
www,rxlist,com,cgi,5
nude,older,women,com,0
hoopes,aztlan,history,htm,11
http,www,geocities,com,9
www,geocities,com,o,13
http,theboojum,com,tales,4
home,att,net,capt,12
www,crossmarks,com,markread,13
uk,coolplanet,ontheline,e,6
dzfx,com,workshops,list,3
www,geocities,com,area,1
www,bsec,business,org,13
http,patriotleague,cstv,com,14
http,www,ew,com,1
http,www,dpa,de,8
www,theprogress,com,portals,9
www,fiu,edu,thompsop,13
www,fatwomanporn,com,index,0
www,vcpa,com,au,8
ps,gamespy,com,playstation,4
www,thelittleknittingcompany,co,uk,12
dinnercoop,cs,cmu,edu,6
ac,be,suporgli,html,11
esahs,esa,vzumoc,astronaut,7
http,www,disney,nl,7
http,www,landesk,com,3
angelfire,com,goth,muffyland,0
http,www,eurogamer,net,4
ww,profile,asp,mem,1
www,homefurnish,com,bedbathstorage,6
http,agrss,sherman,hawaii,6
cnn,com,hockey,nhl,14
http,www,hsl,unc,10
http,www,naked,lesbian,0
http,openwbem,sourceforge,net,3
http,www,nngroup,com,3
www,cdta,com,au,2
http,www,ucalgary,ca,7
http,www,recipesource,com,6
http,www,kyorin,u,10
http,www,gamefaqs,com,7
http,en,wikipedia,org,11
www,terebess,hu,zen,13
http,www,obsoletecomputermuseum,org,9
edu,pages,faculty,ke,11
http,news,bbc,co,7
http,www,excel,institute,1
www,angelfire,com,art,12
wisc,edu,pbs,zoonoses,5
http,www,rxlist,com,5
http,ds,ign,com,7
ox,ac,uk,juggsoc,1
articles,art,view,ph,4
ct,botanical,society,org,6
ohioline,osu,edu,hyg,5
http,www,dixieweb,com,8
pic,com,naked,girl,0
http,diabeticgourmet,com,recipes,6
php,option,com,co,8
http,www,adenomyosis,org,5
http,www,clausman,com,13
http,www,rfmwdesign,com,11
www,meta,library,net,11
com,free,index,html,8
http,www,soccercountry,com,14
http,www,mysteryridge,com,2
http,www,boardgamegeek,com,4
www,geocities,com,jelainenix,3
standrews,burgesshill,org,uk,13
www,portsight,com,products,3
ietf,org,html,rfc,3
http,www,elsoncompany,com,12
com,kimseym,realms,htm,4
stadiums,football,co,uk,14
uk,rci,sound,anthem,3
uk,world,aug,us,13
p,pal,joey,htm,1
http,www,angelfire,com,1
www,healthpolicy,ucla,edu,10
http,www,calicogator,com,12
http,www,anandtech,com,3
http,brewery,org,gambmug,9
bbc,co,uk,sport,14
www,freewebs,com,phantomnayru,4
http,www,epicurious,com,6
cam,ac,uk,archives,10
us,infogrames,com,nascarheat,4
dev,origami,com,diagram,7
http,jerz,setonhill,edu,4
www,haccpnow,co,uk,11
http,www,labette,edu,14
angelfire,com,tn,zaze,6
www,insweb,com,insurance,6
net,melissa,ama,html,10
http,grimsbytown,rivals,net,14
imdb,com,name,nm,1
www,angelfire,com,folk,12
eti,uva,nl,bis,11
ndbc,noaa,gov,cgi,8
com,review,item,asp,4
porn,sex,toy,com,0
www,polmoslancut,com,pl,10
todosex,com,sexoplus,htm,0
http,www,wwnorton,com,11
http,www,univortho,org,5
http,www,dreampearls,com,12
cvm,tamu,edu,vtpp,10
milton,yourguide,com,au,8
gov,au,ferg,issn,8
gamespot,com,pc,action,7
http,members,tripod,com,4
com,gamesell,p,htm,7
www,blogwithoutalibrary,net,page,10
fortunecity,com,meltingpot,thurlow,3
sportsillustrated,cnn,com,hockey,14
http,www,mayoclinic,com,5
state,gov,www,global,13
http,www,sex,hardcore,0
http,www,thegreatmorel,com,6
www,fchd,info,aberdara,14
http,www,patakate,com,6
angelfire,com,movies,morbidvisions,1
http,www,axes,systems,11
www,ucmp,berkeley,edu,11
plant,identification,co,uk,11
geocities,com,collegepark,gym,13
com,ons,me,s,6
www,uncleblink,fsnet,co,9
www,naturia,per,sg,11
http,www,bladerigger,com,12
www,highrock,com,costarica,9
com,baked,goods,desser,6
http,www,yespeaks,com,8
http,www,splendidezine,com,1
www,sparta,systems,com,2
www,imdb,com,title,1
http,bignosebird,com,unix,3
reviews,article,php,ar,4
http,www,braillefont,com,5
ugo,com,channels,games,4
http,www,sgvcbsa,org,9
http,www,geocities,com,5
http,www,vivacincodemayo,org,13
tripod,com,index,html,11
geocities,com,madmasks,all,12
www,gourmetspot,com,recipes,6
www,infoexchange,com,guidebooks,1
www,andalucia,com,malagaflamen,1
net,free,lesbian,porn,0
newcartestdrive,com,review,list,6
http,www,misdiagnosedmiscarriage,com,6
http,www,cigarleaf,com,12
www,homebrewerswarehouse,com,au,12
www,unci,de,wildplanet,4
http,www,advancedortho,net,5
com,sg,huens,paper,11
www,informatics,adelaide,edu,5
http,www,almod,corp,1
www,home,earthlink,net,9
titan,com,products,services,11
org,teen,diseases,condit,7
pages,prodigy,net,bameen,13
www,be,zoo,com,7
search,com,news,newspapers,8
ac,uk,research,plasma,11
http,www,huckleberryfabrics,com,12
www,sciencedaily,com,releases,5
uk,soups,vermicelli,a,6
everypoet,com,archive,poetry,1
org,cathen,b,htm,13
http,acura,jbcarpages,com,9
cfsan,fda,gov,mow,7
http,www,jeffandbeth,ca,5
min,uni,bremen,de,11
www,custom,shop,com,12
www,geocities,com,tsth,14
de,e,index,htm,11
so,money,net,shaman,4
ibm,com,developerworks,linux,3
http,www,avclinic,com,5
www,oursportscentral,com,sports,14
nzbirds,com,birds,hihi,11
http,www,cdispatch,com,8
ag,arizona,edu,maricopa,6
http,planetquest,jpl,nasa,11
covington,btinternet,co,uk,10
http,ucblibraries,colorado,edu,7
ietf,org,html,rfc,3
ac,uk,philosophy,department,10
http,www,imdb,com,1
http,www,melrosepress,co,10
http,www,soundartrecordings,com,1
com,sports,m,xc,14
http,www,santekabrasives,com,2
policy,elder,abuse,mar,13
http,www,casinoonline,co,4
http,www,websdc,com,14
neoseeker,com,games,products,4
vcpa,com,au,index,8
http,jetpp,sourceforge,net,3
bravehost,com,intro,htm,1
www,peerviewpress,com,specifictopic,5
http,www,foxsports,com,14
http,www,daniel,lemire,3
http,www,trilbywood,com,1
http,www,bestweb,net,4
http,www,atxnetworks,com,2
pluto,njcc,com,ret,11
nahoo,net,games,html,4
www,asahi,net,or,9
www,tonykanaan,com,br,14
http,www,gamespot,com,4
http,bordervalekeep,netfirms,com,9
http,www,bannerview,com,3
rug,nl,usa,d,7
http,www,titan,com,11
www,geocities,com,mommysplace,5
jp,archive,publish,educati,7
www,freewebs,com,anzubasher,7
wikipedia,org,wiki,guiseley,14
com,recipe,htm,id,6
com,r,q,pizza,6
cookitsimply,com,fish,and,6
http,health,groups,yahoo,5
com,food,index,html,6
http,www,happymagic,com,12
http,www,flowersforkids,org,1
http,www,babynursesamerica,com,6
geocities,com,yosemite,shr,6
copland,udel,edu,stu,5
com,fl,lc,fan,5
ext,com,fun,stuff,7
http,www,cherrydale,com,13
http,www,china,pix,8
psr,keele,ac,uk,11
fortbendstar,com,nonprofit,fortbend,13
gov,disorders,sydenham,sy,5
http,www,design,com,2
http,www,kidspeakonline,org,10
http,www,binocularschina,com,11
www,movinshoes,com,surf,14
www,inmotionmagazine,com,slee,1
reviews,com,videogames,legend,4
http,www,rwpa,net,13
www,dog,tips,com,9
http,www,allexperts,com,5
http,wii,ign,com,7
nl,lomo,bracco,htm,9
http,www,bailard,com,2
http,www,sandreababyquilts,com,12
http,www,voyeursexpixxx,com,0
nimr,mrc,ac,uk,5
http,www,exriders,com,14
stanford,edu,group,stanfordbirds,11
http,www,fhwa,dot,11
http,www,socwork,net,11
http,www,moxdiamond,com,12
recipesource,com,soups,soups,6
http,www,wholisticanimal,com,5
http,www,winsun,shanghai,2
http,www,pacificdocuscan,com,13
cgi,generic,clozapine,htm,5
briantaylor,com,socrates,htm,13
panix,com,sos,rpg,4
earthobservatory,nasa,gov,naturalhazard,11
http,www,vcpa,com,8
http,wquinn,tripod,com,6
http,aleph,clarku,edu,11
eclipse,co,uk,fsctest,14
www,hungblackstuds,com,front,0
www,princeton,edu,renaiss,10
stanford,edu,entries,mathematics,13
http,gometrostate,cstv,com,14
http,www,wiley,vch,11
www,otto,max,com,12
com,videogames,legend,z,4
www,starnesandgatward,co,uk,5
com,sauces,marinades,s,6
http,archive,gamespy,com,4
http,www,christs,cam,10
oh,us,index,htm,10
www,library,yale,edu,10
http,www,madraspioneer,com,8
http,www,serversure,net,3
www,vintageip,com,term,10
www,foodreference,com,html,6
beauty,about,com,od,7
http,www,textfiles,com,13
jmcpherson,org,screen,html,3
earthlink,net,c,rky,4
http,www,macmerc,com,3
http,www,nanzue,com,9
http,www,zuba,co,1
http,www,htmlbeauty,com,3
bmrc,berkeley,edu,people,13
edu,amwhite,blackouts,index,5
www,zen,zen,co,4
http,www,etax,dor,13
edu,e,zoo,htm,7
www,newadvent,org,cathen,13
art,animal,sex,mac,0
http,raven,ubalt,edu,10
http,www,pembroke,jp,10
http,www,barbarajaskiewicz,pl,1
http,tools,ietf,org,3
research,org,site,map,11
ibiblio,org,pfaf,cgi,11
com,tinpan,cajun,er,1
http,en,wikipedia,org,13
ons,la,n,lan,6
www,recipesource,com,soups,6
com,ps,puzzle,bustagroove,4
www,marketingexperiments,com,pdf,6
sam,covington,btinternet,co,10
www,csd,uwo,ca,4
dragonclub,org,index,htm,14
tanya,danielle,models,pornstars,0
www,geocities,com,bpsa,7
www,berks,bucksfa,com,14
edu,faculty,carr,imag,11
http,www,hardcore,porn,0
http,www,galeleach,com,14
com,gemina,index,html,9
http,www,dimensionalized,com,4
http,www,olive,china,11
www,aurora,edu,athletics,14
http,www,dailytribune,net,8
www,angelfire,com,hiphop,7
www,myrtle,co,uk,2
http,www,motorcyclerally,com,9
gov,au,ms,findaids,1
thewest,people,s,z,7
http,www,faess,jcu,11
http,www,pregnancy,org,6
http,clanslx,tripod,com,4
pnl,gov,quantum,index,11
ammem,today,today,html,13
www,stageagent,com,shows,1
sex,pics,for,adult,0
com,goth,mistresdedark,in,6
cs,colorado,edu,pub,3
http,www,uwjazzworkshop,com,1
http,www,dentallawyers,com,13
http,www,arcade,history,4
http,www,penskeracingmuseum,com,10
gov,au,ferg,issn,8
http,www,nationalgeographic,com,7
rogerebert,suntimes,com,apps,1
http,www,rachelremen,com,5
www,law,duke,edu,10
www,ldi,co,uk,11
www,ctsfw,edu,etext,13
ie,composers,composer,cfm,1
http,cmdrtaco,net,rw,7
com,jbpratt,education,theme,10
guildportal,com,guild,aspx,4
geocities,com,heartland,lane,9
http,www,heliskiguides,com,14
www,clearwings,org,uk,9
edu,moffittapps,ccj,v,5
http,www,newadvent,org,13
http,www,tea,ch,4
www,acm,org,ubiquity,10
com,types,article,cfm,5
www,hnuhawks,com,menssoccer,14
http,www,src,le,11
http,www,skidmoreathletics,com,14
homepage,mac,com,jumpman,13
http,sustainable,cities,org,10
http,fbiblot,free,fr,7
http,thewb,warnerbros,com,7
www,carroll,and,company,2
gaming,age,com,cgi,4
http,www,magdjcr,co,10
nawa,sakura,ne,jp,0
org,uk,vinales,eng,11
http,www,pop,starx,0
groups,yahoo,com,group,0
http,www,sidssk,page,14
news,service,stanford,edu,1
http,www,angelfire,com,13
edu,dept,org,student,10
http,marina,fortunecity,com,14
http,www,studentlife,org,13
http,www,cimr,cam,11
http,www,cheatscodesguides,com,4
http,www,reduxpictures,com,8
com,index,cfm,pid,14
www,kosharehistory,org,koshare,9
http,www,rivheraldechuca,net,8
realmofgaming,com,page,ps,4
http,www,uwp,edu,10
http,www,spartacus,schoolnet,13
http,www,britarch,ac,11
co,uk,dagenham,redbri,14
http,www,ldnews,com,8
http,socserv,socsci,mcmaster,11
http,www,newadvent,org,13
www,wildlife,rescue,org,9
stdorgs,uww,edu,apics,10
http,www,lvg,jp,0
edu,medg,projects,hdp,3
com,pregnancy,shower,babys,6
xbox,james,bond,fr,7
www,dundeecity,gov,uk,10
www,summers,consultants,co,2
psyc,wuenschk,statistics,htm,11
www,es,ee,ex,0
geocities,com,mynashbug,index,9
http,www,microsoft,com,3
http,www,domainappraisal,org,3
http,biosun,harvard,edu,11
com,rome,carausius,htm,13
www,a,dogs,com,12
www,dipbot,unict,it,11
http,www,archaeology,org,11
http,www,mackinac,org,13
http,www,fordham,edu,13
http,www,rch,unimelb,13
http,www,zumanity,com,1
http,www,datablocks,com,3
members,tripod,com,scrapbookingforyou,12
toysrgus,com,collectors,html,9
http,tools,ietf,org,3
www,umhb,edu,athletics,14
humanitiesweb,org,human,php,1
marlin,ac,uk,species,11
http,www,geocities,com,9
http,www,webteams,co,14
webcipes,soup,s,html,6
http,www,angelfire,com,1
recipes,lovetoknow,com,wiki,6
http,www,vetjournal,org,5
www,bups,bilkent,edu,10
rochester,edu,athletics,sport,14
com,wired,bluewebn,rubri,10
http,www,babyguideuk,com,6
wiki,chipstead,f,c,14
allrecipes,com,az,cndyctdchclts,6
http,www,coolwx,com,8
www,sytec,usa,com,3
http,www,landmines,org,13
http,www,windsweptwings,com,12
http,www,ndatyngsboro,org,13
http,www,time,com,14
http,www,unibas,ch,10
http,www,abruce,co,12
sierrascollectibles,com,pokemon,htm,4
science,howstuffworks,com,blackout,11
http,www,up,com,7
wikipedia,org,wiki,giorgio,7
http,news,bbc,co,7
www,lesbian,porn,net,0
gov,medwatch,safety,lovq,5
confex,com,apha,am,5
http,whippen,homestead,com,2
edu,undergrad,business,biz,10
cs,washington,edu,research,6
http,www,southernct,edu,10
http,www,elmwood,on,10
www,haro,online,com,1
angelfire,com,tx,queenofsarab,1
net,m,c,htm,1
www,isaca,jax,org,3
lublin,pl,modules,news,7
www,oral,cumshots,sex,0
iob,eng,wmids,ce,9
cbruch,homepage,t,online,11
www,gutenberg,org,etext,1
http,www,frontiernet,net,3
http,pdmarsh,home,mchsi,9
http,www,salemelca,org,13
http,www,plantcultures,org,11
http,www,freestylesnowsports,co,14
http,www,liberal,international,7
www,conncoll,edu,athletics,10
http,www,sm,c,4
http,www,rjagroup,com,11
www,fanbase,links,co,14
www,ritacharbonnier,com,en,1
http,www,caglecartoons,com,8
aculink,net,catholic,itsme,13
http,www,spartansnet,co,14
pueblo,gsa,gov,cic,6
http,vansnscott,tripod,com,1
www,gamezone,com,gzreviews,4
mens,erotica,com,older,0
http,www,spearfishing,org,9
www,agroatlas,spb,ru,11
http,www,haystackgolf,com,14
http,www,england,mad,14
http,www,triathlete,com,14
http,www,crystalchandelierparts,com,12
porn,karas,com,avs,0
www,mbg,radolfzell,de,9
melb,catholic,edu,au,13
http,myweb,tiscali,co,8
http,lifesci,rutgers,edu,10
http,www,sheryll,net,9
http,www,biaprotect,com,3
www,lesbiansex,lesbian,com,0
http,www,dogcowsoft,com,14
www,uhs,hints,com,4
http,www,simnet,is,9
www,neoseeker,com,games,4
www,ub,es,optmat,11
free,porn,com,f,0
http,en,wikipedia,org,3
http,www,tmbaprep,qld,13
http,www,clearlightbooks,com,12
cricinfo,com,db,about,14
http,hockeygoalies,org,bio,14
com,sports,m,baskbl,14
www,thegutsygourmet,net,artichoke,6
world,newspapers,com,alternative,8
www,classical,composers,org,1
otakuworld,com,games,index,4
petfinder,com,shelters,ut,13
scm,articles,capri,html,4
org,wiki,edgar,degas,7
http,fourfatchicks,com,reviews,4
au,app,complex,ind,11
nudes,com,mature,woman,0
www,geocities,com,slyfan,1
groups,yahoo,com,group,0
co,uk,gardening,plants,6
armchairempire,com,animereviews,mob,1
yahoo,com,group,intersex,13
www,rarediseases,org,search,5
mcw,edu,article,html,9
http,www,ittpartners,com,2
ce,review,org,authorarchives,8
nativetech,org,pottery,index,7
http,www,willbell,com,11
www,fhwa,dot,gov,11
free,gay,pictures,mpegs,0
www,intelecom,co,uk,2
www,unforgettableweddings,com,au,13
recipe,cfm,task,categorys,6
http,www,clreporter,com,8
nl,engels,indexeng,htm,14
http,www,cdboats,com,12
http,www,dark,heartland,4
http,www,wildflowerinformation,org,6
http,stinet,dtic,mil,13
com,index,aspx,tab,14
http,www,darbydowns,org,14
http,www,rotlicht,viertel,0
www,geocities,com,hannah,0
http,www,gorenjegroup,com,2
http,www,gratz,edu,10
www,egs,edu,faculty,13
http,www,groupsexstories,com,0
littleeast,com,sports,wtrack,14
orgasm,denial,biz,teasing,0
uk,hi,health,stm,5
saturn,med,nyu,edu,11
org,cathen,a,htm,13
http,cbs,sportsline,com,14
ncidod,dbmd,diseaseinfo,lep,5
www,peganet,net,emperor,1
http,www,youngstown,afrc,8
http,www,trollandtoad,com,12
saints,sqpn,com,saintl,13
www,geocities,com,donnyboymew,1
http,www,keoweefire,com,5
http,www,youlooksharp,com,13
www,mcnabbs,org,andrew,7
video,porn,com,sex,0
