text1,text2,text3,text4,class
http,www,aabutte,glenn,5
edu,economic,econweb,htm,11
http,www,chaskaherald,com,8
www,emotional,times,com,5
http,rhr,dukejournals,org,13
www,odin,inc,com,3
http,www,trioninc,com,2
mchsi,com,psm,plasticscale,9
http,www,npr,org,2
http,www,mashell,com,11
www,csufresno,edu,sociology,11
path,parent,resource,index,6
http,www,ndstreet,com,1
http,www,lincolnrifleclub,com,9
http,www,awesometoffee,com,12
http,teamrankings,com,ncw,14
urbanext,uiuc,edu,thriftyliving,6
www,sex,hardcore,bondage,0
com,classic,obit,s,14
http,www,thomasvilletimes,net,8
zoology,ubc,ca,courses,11
edu,dept,bmb,index,10
software,emacs,windows,ntem,3
www,univie,ac,at,10
www,ksg,harvard,edu,10
www,amateur,xxxpics,com,0
ign,com,objects,html,4
https,www,dcccd,edu,5
http,shankel,best,vwh,4
about,com,cs,unitssubjhol,6
il,us,muslink,nat,11
epibiostat,ucsf,edu,epidem,5
www,cave,research,org,9
http,www,sippmack,com,9
www,misterart,com,affiliate,3
http,www,clausman,com,13
com,downloads,req,getit,3
culture,noel,angl,n,7
http,www,ninegablesfarm,com,14
www,geocities,com,cazdaweuk,14
apme,com,index,shtml,8
wwnorton,com,catalog,spring,11
www,lungnet,org,au,5
http,www,markfarrar,co,11
http,www,hendersonbarlazyl,com,14
http,www,sandtechnology,com,3
crashonline,org,uk,doomdrk,4
games,groups,yahoo,com,4
http,www,geocities,com,5
www,recipesource,com,soups,6
cg,amg,dll,p,1
http,grad,georgetown,edu,10
http,www,fchd,info,14
www,elook,org,recipes,6
http,music,aol,com,7
hu,pub,setop,setop,11
www,pcinspector,de,sites,3
dcccd,edu,cat,programs,5
gamezone,com,gamesell,p,7
org,cathen,a,htm,13
com,authors,au,brown,7
http,neptuno,unizar,es,11
rxlist,com,cgi,generic,5
com,sport,asp,path,14
euclid,colorado,edu,rmg,9
http,homepage,ntlworld,com,9
http,www,meehansminiatures,com,12
http,www,stmaryscement,com,2
edu,slo,stdss,legal,10
http,groups,csail,mit,3
www,btinternet,com,peter,10
edu,science,subject,ge,10
centralconnector,com,games,tripleya,4
http,www,midlandsbbc,org,13
recipe,deer,soup,with,6
em,doe,gov,pages,11
http,www,pl,design,3
http,www,concordmuseum,org,10
www,mybdsm,com,pages,0
http,caribou,cc,trincoll,10
http,www,omninerd,com,3
http,www,mgbc,info,13
georgetown,edu,scs,sphs,10
http,www,modelairplanefactory,com,12
http,www,pinnaclestlucia,com,2
http,www,stickler,org,5
com,reviews,phantasystar,ph,4
teamxbox,com,xbox,rockst,7
sibmas,org,english,sibmas,10
members,tripod,com,sr,13
http,www,wachovia,com,6
http,members,tripod,com,10
www,geocities,com,timrobbinspage,1
co,uk,npk,infoindx,11
http,www,gay,astrology,13
http,www,wilton,com,6
recipesource,com,soups,soups,6
go,jp,joho,tsusin,7
nsw,gov,au,cgi,11
nl,onderzk,atmoond,clara,11
www,psycosm,com,infographics,1
hometime,com,howto,projects,6
debog,com,robot,game,4
ak,t,kmn,hawaii,9
http,www,booksforcounsellors,co,12
am,f,d,index,4
uwlax,edu,bio,s,11
net,sfobro,index,html,13
http,www,powweb,com,3
http,www,d,i,0
www,angelfire,com,celeb,13
ltg,ed,ac,uk,3
socserv,socsci,mcmaster,ca,13
http,web,ner,gov,7
net,mailinglists,mont,html,9
freewebs,com,akabmxxxx,index,4
www,worldebooklibrary,com,ebooks,1
http,www,ancientindia,co,7
http,www,silkmen,org,14
www,zynet,co,uk,5
http,www,browning,archery,2
washingtonpost,com,ac,wp,13
cnn,com,baseball,mino,14
americanmushrooms,com,taxa,phycomyces,11
http,www,ruf,rice,10
nybg,org,bsci,res,11
com,dar,ki,index,3
org,teen,diseases,condit,7
www,mac,paper,com,2
healthlink,mcw,edu,article,5
www,harenchi,co,jp,0
www,elbalero,gob,mx,7
http,travel,nationalgeographic,com,7
http,ps,ign,com,4
www,absolute,playstation,com,4
ham,and,bean,soup,6
http,www,wpcknights,com,10
http,www,unitychapeloflight,org,13
www,elook,org,games,4
http,www,gobeacons,com,14
flags,net,alba,htm,10
com,legs,sex,pictures,0
edition,cnn,com,showbiz,1
gsbs,utmb,edu,microbook,5
com,insect,black,and,11
http,www,jccca,org,7
www,dipbot,unict,it,11
pics,for,adult,com,0
robbiehaf,com,recipes,g,6
geocities,com,shadowcats,coreyhart,1
mandrake,uk,net,men,12
pics,com,free,nude,0
http,wyomingathletics,cstv,com,14
ties,that,bind,com,0
nasa,gov,women,intro,11
http,stinet,dtic,mil,13
http,www,tiffanystainedglass,com,2
www,mason,web,me,6
www,achievement,org,autodoc,6
http,www,who,int,5
nudeblack,girls,com,horny,0
http,www,barynya,com,9
http,www,cjonline,com,13
http,pc,ign,com,7
co,uk,weather,world,7
allrecipes,com,directory,asp,6
group,sex,com,hot,0
http,www,trevoraaronson,com,8
http,www,hvnlynights,com,0
members,tripod,com,debbieha,12
http,www,geocities,com,13
www,telus,net,bcwomen,13
krcool,astro,moon,moon,7
co,uk,canonave,index,11
home,st,net,au,13
com,cowboy,from,bkl,1
uk,wildlife,birdguide,name,7
http,us,imdb,com,1
u,football,nfl,teams,14
ac,uk,botdermfolder,botdermb,11
community,middlebury,edu,cf,13
archive,salon,com,weekly,1
uva,nl,bis,flora,11
http,www,nonprofitsunited,org,2
http,www,nla,gov,8
ca,hww,asp,cid,11
kidsreads,com,authors,au,7
http,www,whatscookingamerica,net,6
http,www,geocities,com,9
www,gdt,help,com,2
www,mta,ca,calendar,11
nkf,med,ualberta,ca,5
angelfire,com,scifi,andromedaproject,4
agg,dll,p,agg,4
http,www,binnington,com,2
www,wouwolves,com,wbxb,14
www,at,sva,com,14
http,www,kingli,com,3
com,recipes,pasta,penne,6
c,k,s,com,0
http,www,drought,unl,7
http,www,imdb,com,1
news,bbc,co,uk,11
listserv,unb,ca,archives,9
reviews,com,videogames,skies,4
sivento,com,wps,portal,2
co,uk,tol,news,3
com,mynashbug,index,html,9
ma,gov,fire,museum,10
http,www,pivotworld,com,3
com,cheats,gamegenie,game,4
cs,bham,ac,uk,11
http,www,museum,state,11
http,www,search,com,8
mcgraw,hill,com,sites,8
com,general,gm,aids,4
proboards,com,index,cgi,9
gamespot,com,ps,action,7
www,photonics,cusat,edu,8
http,www,steamsolutions,net,12
www,chiangmai,lamphungolfclub,com,14
http,lmulions,cstv,com,10
medicalsexandnurses,com,index,html,0
rpg,vanguard,news,h,4
www,angelfire,com,folk,12
bands,army,mil,music,1
http,www,uah,edu,14
http,www,izware,com,3
www,recipesource,com,soups,6
www,sec,gov,investor,6
tripod,com,sperera,tvr,9
com,gamecube,action,megama,4
de,english,news,news,14
www,gastro,com,gastro,5
http,www,nikkifritz,com,0
http,www,calvarybythesea,org,13
www,geocities,com,mithrapolis,4
concepts,ict,nl,biosyssm,11
http,www,petfinder,com,13
org,bsci,res,hall,11
http,www,gamefaqs,com,4
http,www,dong,il,2
angelfire,com,journal,josta,1
www,toronto,bridge,com,4
http,www,the,webwizard,3
www,voyeursexpixxx,com,pics,0
com,celebrities,tom,tryon,1
http,www,xplantechnology,com,2
http,www,linuxjournal,com,3
http,jaynes,world,freeservers,6
www,gamestats,com,objects,7
rgilb,spc,index,html,1
recipesource,com,desserts,frozen,6
www,free,magic,tricks,1
http,tenniskalamazoo,blogspot,com,14
home,earthlink,net,caltrop,6
pammontgomerywc,homestead,com,intro,12
http,www,groundwater,org,7
http,www,flcotn,com,13
www,geocities,com,wasatchpc,14
www,physics,usyd,edu,11
pitchero,com,clubs,broughtonpark,14
hints,com,uhsweb,grimfand,4
http,www,vff,freisbacher,7
cnn,com,basketball,nb,14
http,www,cosphi,com,2
ca,dagora,tutorial,qpunct,7
open,site,org,games,4
http,www,geocities,com,13
edu,catalogs,dlg,sh,7
edu,k,theory,calendar,11
ourworld,compuserve,com,homepages,11
http,www,uipfrance,com,7
aap,org,healthtopics,breastfeeding,6
http,www,iaresearch,com,3
lma,berkeley,edu,codef,10
www,skiptonbadmintonclub,org,uk,14
http,www,beyondmoseying,com,12
com,cgi,bin,webring,1
www,i,infotech,com,2
http,www,remsa,cf,5
http,www,ikfoundation,org,10
www,solent,yacht,charter,9
http,www,zyx,game,0
search,yumyum,com,recipe,6
php,option,com,co,8
csulaathletics,com,index,asp,14
http,www,angelfire,com,8
http,www,astro,cf,11
http,www,aeronet,com,2
http,www,worldwidelists,com,3
http,www,addressdoctor,com,3
cgi,bin,ubb,ultimat,14
salon,com,st,feature,4
http,www,geocities,com,10
netcooks,com,recipes,sandwiches,6
http,cpmcnet,columbia,edu,5
http,www,ucl,ac,10
wikipedia,org,wiki,gnu,11
mo,bah,bah,html,10
pics,group,sex,com,0
http,www,corsetrouge,com,12
http,home,swipnet,se,9
www,unibas,ch,anglist,10
http,ordo,templi,luciferi,13
http,www,gunthegame,com,4
http,www,gamestats,com,7
http,www,geocities,com,9
http,www,nicholsathletics,com,14
http,www,maisa,cl,2
http,www,studiocitytattoo,com,1
geocities,com,gszion,bom,13
http,news,bbc,co,7
www,allenamerican,com,allen,8
http,www,si,edu,7
www,wired,com,science,3
http,mirrors,dotsrc,org,3
http,homepage,univie,ac,10
www,guggenheimcollection,org,site,7
http,www,globosaerostaticos,com,9
http,www,alittlemoreinminis,com,12
www,breanlandyachtclub,org,uk,9
http,www,up,com,4
http,www,starchefs,com,6
edu,fencing,m,index,14
http,www,lfrd,org,5
reviews,alida,alida,s,4
web,mit,edu,jmilgram,10
yahoo,com,group,peel,1
mit,edu,medg,projects,3
http,www,geocities,com,8
http,www,etradingpins,com,2
http,www,iisd,org,11
cyberage,big,tit,he,0
uncleblink,fsnet,co,uk,9
pluto,njcc,com,ret,11
botanical,mgmh,a,anis,11
www,geocities,com,katana,9
edu,msue,imp,modf,6
www,mc,vanderbilt,edu,5
homepages,rootsweb,ancestry,com,13
com,news,newspapers,php,8
www,thespiannet,com,actresses,1
http,www,golfmagic,com,14
www,sunyac,com,volleyball,14
http,groups,yahoo,com,0
http,www,addictmud,org,4
org,ias,crawford,ind,11
http,www,lady,joanne,0
net,en,uk,articles,4
http,pluto,njcc,com,11
http,www,marge,it,7
www,nhk,or,jp,7
http,www,outdoorsdirectory,com,9
archive,gamespy,com,reviews,4
http,descy,megs,com,9
http,wii,ign,com,7
aarp,org,money,personal,6
sex,free,sex,free,0
http,www,alwayshobbies,com,12
net,holden,mframe,htm,10
frontiernet,net,ftr,eye,1
www,blairgowrie,rfc,co,14
mars,dti,ne,jp,3
redwall,net,kitchen,desserts,6
com,main,dishes,meat,6
http,www,creationsignsuk,com,2
http,www,salon,com,1
www,newadvent,org,cathen,13
www,angelfire,com,ca,4
http,www,photogs,com,1
www,hachettebookgroupusa,com,authorslou,1
www,geocities,com,rodeodrive,9
gsfc,nasa,gov,docs,7
http,www,capebretonpost,com,8
http,www,lifeevents,org,13
home,att,net,theadventurer,9
com,sports,w,baskb,14
www,newadvent,org,cathen,13
http,www,orchids,com,12
http,members,tripod,com,14
at,k,weide,awhois,3
http,www,havcenter,com,5
xbox,spartan,total,war,4
http,www,deafhello,com,5
com,sports,w,soccer,14
http,www,gigigraciette,com,8
http,www,gamefaqs,com,4
http,www,greatrecipesonline,com,6
en,wikipedia,org,wiki,1
http,www,emedicinehealth,com,5
http,www,cbc,mskcc,11
www,homefurnish,com,bedbathstorage,6
www,native,languages,org,7
http,www,lesclesjunior,com,7
http,www,oasisofhollywood,org,13
spag,l,html,lash,4
com,lisawebworld,index,html,13
mlb,clubhouse,team,sea,14
cgi,bin,recipe,cgi,6
http,www,mdjobfind,com,5
http,www,hhso,ca,9
com,issues,f,em,6
http,www,carouseldesigns,com,12
www,upscale,hawaii,com,9
messagecentral,net,wtrwebring,html,1
www,chm,lewarde,com,10
ebuyingguides,com,where,speakers,6
com,brm,news,chk,6
com,articles,moc,htm,13
www,travelphoto,co,uk,12
http,arcadenoe,clix,pt,7
http,www,basslakecontest,com,9
http,www,breezeobserver,com,8
http,daveola,com,cosmicencounter,4
http,www,wiiware,world,7
nakayoshino,or,jp,kidspagetop,7
net,igca,foster,dogs,9
www,barbecuing,org,uk,6
eurogamer,net,article,php,7
http,sourceforge,net,projects,4
http,www,gosculptura,com,9
http,www,angelfire,com,1
http,www,midwestsundowners,com,9
http,www,jetix,co,7
http,www,fyc,org,1
com,homegarden,default,asp,6
www,nhm,ac,uk,11
ibiblio,org,wm,paint,7
www,skisleepyhollow,com,nordicskiing,14
http,www,cedar,stuff,12
http,www,toddwarnerstudio,com,12
www,em,doe,gov,11
com,geology,dictionary,shtml,10
cavadeos,com,templates,home,7
http,www,carpetandrugpedia,com,2
http,www,high,altitude,5
http,www,library,ucsb,1
http,www,stageagent,com,1
groups,yahoo,com,group,9
www,uglybrothers,net,recipes,6
com,dvd,conan,html,1
www,emulator,zone,com,4
www,br,fgov,be,6
com,ethnic,americas,ca,6
spec,missteps,ch,html,13
www,crashonline,org,uk,4
com,recipes,sandwiches,beet,6
www,newadvent,org,cathen,13
www,netjak,com,review,4
allmusic,com,cg,amg,1
http,www,dino,web,7
information,com,affiliate,a,3
http,www,afrma,org,9
bbc,co,uk,slink,7
nakedhomepages,com,jessica,index,0
www,theprogress,com,portals,9
www,kawai,co,jp,7
ip,eti,uva,nl,11
xtrasex,com,a,wife,0
http,www,dafickstudio,com,12
sportsline,com,u,football,14
www,momentum,adventure,co,14
moviexpress,tripod,com,id,1
wikipedia,org,wiki,quickbird,11
http,www,newadvent,org,13
www,rxlist,com,cgi,5
http,www,gamespot,com,7
http,science,nasa,gov,7
geocities,com,desimusings,index,1
www,inference,phy,cam,14
http,www,icpsolar,com,7
http,www,crna,org,5
namco,com,games,talesofdestiny,4
strauss,org,uk,composers,1
com,wtcheats,pctt,toons,4
myvetonline,com,website,bouldervet,5
www,i,ko,com,3
library,net,media,gene,11
http,www,underclassmen,ch,1
com,va,veda,erin,6
http,www,misdiagnosedmiscarriage,com,6
http,www,up,com,7
utoronto,ca,cir,library,10
www,lib,sk,ca,10
www,epa,gov,epawaste,11
com,xbox,action,reservoird,7
http,www,topwebsite,co,6
http,www,daveolsen,net,2
pc,ca,english,turkey,7
edu,faculty,carr,imag,11
gamespot,features,pc,besto,4
uttyler,edu,mainsite,admissions,10
www,cinescape,com,editorial,1
http,www,geocities,com,4
http,www,cosmostamps,com,12
languages,org,art,htm,7
x,peps,jp,peachangel,0
gamespy,com,xbox,banjo,7
www,ews,uiuc,edu,3
www,factmonster,com,ce,7
gov,oeca,main,ej,13
http,www,prenatalpeek,com,5
time,thefa,com,gen,14
www,cris,com,krohl,12
http,www,sendokgarpu,com,9
uk,world,oct,af,13
http,www,uofrengineering,com,10
http,www,coffeeblack,org,13
www,honorsocieties,uconn,edu,10
http,www,multnomahaikikai,com,14
www,sicily,navy,mil,8
http,www,canfar,ca,5
sportselect,dbml,db,o,14
dpb,dp,funpic,de,7
com,reviews,october,p,4
http,xbox,gamespy,com,4
eff,org,censorship,music,8
http,www,maryeverhart,com,1
dermnetnz,org,lesions,dfsp,5
www,blackslut,org,blackslutgallery,0
http,www,themusicresource,com,12
rottentomatoes,com,m,screwed,1
www,cat,rescue,org,9
http,www,htmlbeauty,com,3
emedicine,com,emerg,topic,5
http,www,maillistbot,com,3
http,wii,gamespy,com,4
http,theundercovervet,blogspot,com,5
www,cornucopia,d,com,3
pls,hot,bc,bc,10
http,www,ar,co,14
org,svc,alpha,d,5
http,www,earth,li,6
http,groups,yahoo,com,1
http,candle,boutique,com,12
http,www,bagofbits,com,9
com,gaming,strategy,lib,4
http,kssh,sourceforge,net,3
faculty,msb,edu,prog,10
http,www,gauge,co,9
mcw,edu,article,html,5
com,auto,used,make,6
http,www,geocities,com,11
co,linn,or,us,10
pastrywiz,com,archive,category,6
newadvent,org,cathen,b,13
http,www,geocities,com,9
www,lisa,engel,com,0
http,www,vcpa,com,8
www,dcgrandlodge,org,content,13
http,www,imperial,ac,11
or,pubs,informs,org,11
http,maxpages,com,pokefans,4
gov,intldl,mtfhtml,mfhome,13
pluto,njcc,com,ret,11
www,entertainmentavenue,com,concert,1
http,jldscanning,atspace,com,12
www,soumu,go,jp,7
http,www,cascadegroupinc,com,11
saints,sqpn,com,saintj,13
newcitycgi,com,cgi,bin,14
http,www,i,infotech,2
www,geocities,com,timessquare,4
http,www,ticomix,com,3
www,geocities,com,athens,13
http,www,jmdl,com,6
ox,ac,uk,jcr,10
www,em,ca,garden,11
www,geocities,com,queensonica,1
http,www,pearsonhighered,com,3
tripod,com,djebbana,recipes,6
http,www,scoutcentrumrotterdam,nl,9
http,www,silverottoman,com,12
com,pc,driving,ballistics,4
http,www,hollanddvd,nl,0
http,www,itw,org,1
http,www,avert,org,5
www,storer,net,ircd,3
ca,salt,employment,html,10
pc,battlefield,euro,fo,7
http,www,museumcam,org,10
http,www,lonelyplanet,com,7
http,www,recipezaar,com,6
www,moth,asn,au,9
http,www,marssim,com,11
http,www,everypoet,com,1
com,str,index,html,1
fr,jyt,index,en,11
www,dvdtown,com,reviews,1
www,csc,villanova,edu,11
www,pakenhamcardinialeader,com,au,8
http,www,nzbirds,com,11
http,www,legalexpertsearch,com,13
http,www,ocpp,org,13
http,forums,delphiforums,com,4
edu,class,oconnell,a,10
www,webvalue,net,recipes,6
http,www,eurogamer,net,4
www,newadvent,org,cathen,13
freewebs,com,painted,illusions,3
http,kinderroom,narod,ru,7
http,zarbi,chem,yale,11
http,www,webring,com,3
www,geocities,com,jack,0
art,main,jhtml,a,1
http,search,yumyum,com,6
http,members,tripod,com,11
http,www,indianamaplesyrup,org,2
http,www,sfrc,ufl,11
sec,ch,ch,f,5
bizhosting,com,favorite,links,9
http,www,nlj,org,10
choppersrule,com,default,htm,9
http,www,uiowa,edu,10
com,cgi,bin,igm,13
www,free,sex,pictures,0
http,www,thetreemaker,com,12
net,cheating,spouse,wife,13
www,yook,de,tetris,7
www,sandisrecipecorner,com,recipe,6
www,bugs,bham,ac,4
members,tripod,com,india,13
www,travestisbrasil,com,br,0
us,infogrames,com,nascarheat,4
http,www,briwax,online,12
liu,se,mbrx,xbattleai,4
edu,extension,advanhr,htm,10
canada,com,webhosting,hosting,3
www,oregonphotos,com,ice%,7
http,www,recipesource,com,6
freewebs,com,solomon,islands,14
http,gqmpeg,sourceforge,net,3
pppl,gov,cpep,chart,11
http,panthers,ohiodominican,edu,14
www,kidshealth,org,kid,7
http,www,aboriginal,art,1
botany,hawaii,edu,faculty,11
com,g,agl,htm,0
www,money,for,nothing,1
http,www,jcgamble,com,8
com,group,gay,lesbianwitht,6
gamespy,com,reviews,august,4
com,philip,sale,index,6
tv,com,vanessa,lengies,1
http,www,ncf,carleton,13
www,redwall,net,kitchen,6
com,wps,portal,p,2
com,mekons,index,html,1
nature,com,fungi,id,11
edu,birdhouse,bird,bios,11
http,latibulum,com,pvk,4
http,kevinhaw,com,convert,7
http,www,philographikon,com,6
www,neoseeker,com,games,4
armap,welcome,kgh,archive,10
http,www,lambert,instruments,11
www,uky,edu,as,10
wii,gamespy,com,wii,7
wightchurches,co,uk,htbemb,13
http,www,campkodiak,com,9
cube,ign,com,objects,7
www,cancansys,com,gambinos,12
environment,gov,au,biodiversity,7
zoe,zeman,porn,dvd,0
www,fatfree,com,archive,6
www,people,vcu,edu,11
golf,mwc,w,gol,14
http,www,lincolntimesnews,com,8
http,www,sherrigreen,com,8
http,www,themedialine,org,8
http,www,all,reviews,1
http,www,finescalerr,com,9
lib,virginia,edu,toc,1
free,hardcore,porn,videos,0
http,www,afro,com,7
fatwomanporn,com,fat,pussy,0
http,www,dimensionalized,com,4
org,wiki,ozone,layer,11
http,frey,free,fr,7
http,www,renegarciajr,com,1
slco,lib,ut,us,10
http,www,orangerange,com,7
com,sex,with,o,0
http,www,trishadehall,com,14
www,findavagina,com,asia,0
autos,aol,com,used,6
www,who,int,immunization,5
http,www,all,free,0
http,www,woodfloors,org,6
wt,w,index,html,7
http,www,mindspring,com,3
www,jonmackenzie,co,uk,3
angelfire,com,hi,pokemastershane,4
free,quality,pics,com,0
bis,flora,php,selected,11
http,www,ces,ncsu,6
http,www,poets,org,1
com,group,mt,tv,13
index,php,mod,article,4
encarta,msn,com,encnet,7
http,www,nfl,draft,14
plg,uwaterloo,ca,migod,3
www,angelfire,com,ar,10
encarta,msn,com,encyclopedia,7
bu,edu,wwildman,weirdwildweb,13
http,www,sexualphysics,com,0
co,uk,htbemb,htfront,13
http,www,cuellarclinic,com,5
http,www,club,belami,0
www,tyroneking,net,mixed,0
june,jun,wen,html,11
http,www,angelfire,com,1
www,epinions,com,auto,6
west,point,org,parent,10
www,uml,edu,res,10
math,colgate,edu,aaron,11
com,food,index,html,6
http,www,west,point,10
www,thediary,org,redhawks,14
http,www,editorsoftware,com,1
leatherchemists,org,forum,forum,2
http,clublambpage,com,clairclublambs,2
http,lyrics,rockmagic,net,1
http,www,nyse,com,8
en,wikipedia,org,wiki,7
www,ugo,com,ugo,7
www,sportsline,com,nhl,14
com,recipes,recipe,views,6
http,popmatters,com,film,1
http,www,geocities,com,9
http,www,californiaequipment,com,12
http,www,wjhnews,com,8
http,www,caroad,group,0
http,www,memach,com,2
http,h,novel,com,0
www,mysterymachine,com,zemanca,0
www,peganet,net,emperor,1
http,news,findlaw,com,8
http,www,greaterkashmir,com,8
http,www,antd,nist,3
http,www,hw,ac,10
guide,lugnet,com,set,9
http,www,familyfirstaid,co,6
http,www,wheatoncollege,edu,14
http,www,fasigtipton,com,14
http,www,billsgames,com,4
www,practicalkitchen,com,cgi,6
online,com,modules,php,10
org,cathen,b,htm,13
http,www,mynaughtyneighbor,com,0
starletrealm,com,breslin,abigail,1
www,j,m,s,11
http,www,newadvent,org,13
www,free,shemale,videos,0
wapiti,net,co,hwr,2
http,www,molfunction,com,11
gamespot,com,gamecube,driving,4
http,www,bke,hu,10
http,www,vermontguardian,com,8
newadvent,org,cathen,a,13
au,geelong,maritime,html,10
www,usatoday,com,sports,14
recipesource,com,soups,soups,6
com,recipes,g,htm,6
afn,org,afn,minor,0
www,uvm,edu,rescue,5
http,www,geocities,com,1
unict,it,orto,html,11
www,gamefaqs,com,console,4
www,anal,sex,gallerys,0
billybear,kids,com,holidays,7
http,www,dycs,net,9
clubs,hemmings,com,clubsites,9
online,com,movies,not,1
http,www,nngroup,com,3
http,www,educationsoftware,com,3
com,sabretth,tem,rss,10
raven,ubalt,edu,programs,10
http,www,ericsson,com,3
www,christianbook,com,html,13
net,cities,sal,sal,10
main,dishes,meat,l,6
http,homepages,which,net,10
http,packetonline,com,the,8
nationalgeographic,com,ngkids,tryth,7
www,ecu,edu,maritime,11
http,www,pubshoptrainingschool,co,2
advancement,uh,edu,magazine,8
cdc,gov,ncidod,dbmd,5
http,www,nicholasgreen,org,5
hyperhistory,com,online,n,13
http,www,geocities,com,10
cdkitchen,com,recipes,one,6
www,geocities,com,bhcaron,2
gamefaqs,com,console,ps,4
members,tripod,com,rissa,7
blupete,com,literature,biographies,7
http,bmj,com,cgi,5
media,mit,edu,people,11
rollingstone,com,artists,spinaltap,1
http,www,cancer,gov,5
com,tc,cs,iconpr,3
www,up,com,do,7
www,angelfire,com,oh,7
http,www,tottonians,com,14
www,uiuc,edu,ro,10
org,uk,pub,speleology,9
angelfire,com,tn,zaze,6
www,johannorberg,se,dolphin,4
www,nudetitty,com,sexy,0
http,www,immoralman,com,0
argonaut,uidaho,edu,archives,1
http,www,elvirhodes,com,1
http,uk,gamespot,com,7
http,www,derrynews,com,8
http,www,atlantashairsolutions,com,5
depts,hort,hil,hil,6
spag,c,html,common,4
http,www,glasgowchamberchoir,org,1
www,webring,com,hub,9
www,sandhillvet,demon,co,5
http,ps,gamezone,com,7
http,www,geocities,com,6
www,microtrade,com,au,3
npr,org,templates,story,11
com,weatherj,index,html,14
http,www,parkviewchurchofchrist,org,13
familyculture,com,holidays,chinese,7
www,gamefaqs,com,portable,4
com,recipes,recipe,views,6
http,www,thespiannet,com,1
www,eteamz,com,jeffgarrison,14
http,www,foryoursoft,com,3
www,nakedswedishmen,com,g,0
http,www,consumerreports,org,9
liver,ca,liver,disease,5
www,energyselect,co,nz,2
www,davincisworld,com,castlerooms,9
http,www,mbpce,com,2
http,www,anneh,force,13
http,www,erueru,jp,0
alphamedpress,org,cgi,con,5
www,polisci,uconn,edu,10
www,greatbuildings,com,types,1
www,comicxone,megs,com,1
com,fieldguides,detail,asp,7
www,anapsid,org,burm,9
gamespot,com,pc,rpg,4
natursteine,de,e,index,11
http,www,allimaging,com,2
www,tut,ac,jp,10
http,tools,ietf,org,3
http,www,bierdeckelsammler,net,9
www,starnesandgatward,co,uk,5
http,www,oldsmobile,com,9
www,diamondcz,co,uk,12
www,website,promotion,ranking,3
http,www,benamaina,com,9
athletics,teams,womens,v,14
http,www,ukcip,org,11
http,games,teamxbox,com,7
www,angelfire,com,nj,9
www,farmersmarketonline,com,k,6
fx,com,graf,fx,3
www,cs,ucf,edu,3
http,www,mvgazette,com,8
com,library,facts,ww,13
red,com,go,game,4
www,gamespot,com,pc,4
http,www,midamericaboating,com,9
espn,go,com,mlb,14
www,csicop,org,si,11
http,store,carlsonwoollies,com,12
http,www,geocities,com,1
group,spanking,in,edmo,0
http,www,timandchriswhite,com,6
http,www,directmail,com,2
www,geocities,com,fourlmorgans,14
http,www,mullingarequestrian,com,14
studentorgs,utexas,edu,assault,10
http,www,uiuc,edu,10
porn,pics,com,pornst,0
http,www,vellacheese,com,6
http,www,software,plc,4
usabride,com,wedplan,a,1
http,www,cd,bros,0
com,auto,make,buick,6
loc,gov,frd,cs,7
www,freewebs,com,raycenter,4
www,maroondahleader,com,au,8
scientology,org,za,articlerss,13
http,www,chiefsupply,com,12
thinkquest,org,the,land,11
lt,index,en,htm,8
cs,umn,edu,maclach,11
http,www,canfightbac,org,6
http,www,metacritic,com,1
marvelcreations,com,sabrina,html,13
www,puzzlechoice,com,pc,4
uk,wildlife,birdguide,name,7
http,www,topicmaps,net,10
eircom,net,thport,index,9
http,www,a,biglobe,9
http,www,gbgm,umc,13
liver,disease,adult,liver,5
fortworthgov,org,dem,kidspg,11
hort,net,gallery,view,11
http,soyouwanna,com,site,6
http,www,pastrywiz,com,6
brm,news,chk,asp,6
http,www,dropboxusercontent,com,3
http,www,nzbirds,com,11
http,www,ldnews,com,8
http,www,haberarts,com,7
com,page,cfm,sport,14
www,nsa,gov,kids,7
http,web,onetel,net,10
strath,ac,uk,sub,10
sex,toy,com,sinful,0
com,gmorgan,gmorgan,html,7
www,free,porn,free,0
http,elvis,rowan,edu,13
www,recipesource,com,soups,6
of,rock,com,chantels,1
urbanext,uiuc,edu,news,6
org,uk,christmas,quiz,7
www,impact,malaria,com,5
http,www,ctnow,com,8
de,reviews,voldampf,htm,4
http,www,projectexploration,org,11
http,vl,kamiki,net,4
http,www,dreampearls,com,12
howstuffworks,com,question,htm,6
org,wiki,haroun,al,13
allrecipes,com,recipe,deer,6
http,www,aata,state,6
http,www,wildaboutbritain,co,11
http,klovnen,knut,no,7
http,www,solae,com,6
http,www,geocities,com,7
http,www,gatewayalpacas,com,2
allmusic,com,cg,amg,1
com,latimes,news,printedi,8
www,ftj,agh,edu,10
http,www,cfaith,com,3
http,www,wiarton,willie,13
net,catholic,itsme,htm,13
http,www,newadvent,org,13
http,www,vijayabank,com,2
http,hardcorexxxporn,com,free,0
http,www,geocities,com,9
http,loveho,fc,web,0
http,www,china,adult,0
homepage,eircom,net,thport,9
flags,anglais,html,eir,10
cg,avg,dll,p,1
http,www,olemisssports,com,14
stonepics,com,st,paul,9
geocities,com,beloved,god,13
www,duffyandsnellgrove,com,au,1
com,texashunee,index,html,6
http,www,daml,org,10
http,quattrowine,typepad,com,9
gbgm,umc,org,woodlawn,13
